name,positions,body_type,short_passing,dribbling,long_passing,ball_control,agility,reactions,balance,stamina,interceptions,positioning,vision,composure,marking,standing_tackle
A. Vukotić,CB,Normal,0.5588235294117647,0.2692307692307692,0.6164383561643836,0.45714285714285713,0.323943661971831,0.42105263157894735,0.1095890410958904,0.5072463768115942,0.6794871794871794,0.28205128205128205,0.4024390243902439,0.3548387096774194,0.6904761904761905,0.6790123456790123
K. Omori,"RM,LM,CM",Lean,0.6911764705882353,0.6282051282051282,0.6712328767123288,0.6142857142857143,0.7887323943661972,0.38596491228070184,0.9178082191780821,0.7246376811594202,0.3205128205128205,0.7307692307692308,0.5853658536585366,0.4193548387096774,0.488095238095238,0.2222222222222222
E. Taffertshofer,"CDM,CM",Normal,0.6029411764705883,0.5769230769230769,0.5205479452054794,0.5714285714285714,0.7464788732394367,0.5087719298245614,0.821917808219178,0.7536231884057971,0.7307692307692307,0.48717948717948717,0.573170731707317,0.564516129032258,0.6904761904761905,0.654320987654321
Xavi Molina,"RB,CB",Normal,0.6176470588235294,0.5769230769230769,0.6301369863013698,0.5571428571428572,0.6338028169014085,0.5789473684210527,0.5890410958904109,0.6231884057971013,0.6923076923076923,0.6025641025641026,0.5975609756097561,0.564516129032258,0.6785714285714285,0.7160493827160493
S. Fortès,CB,Normal,0.5588235294117647,0.17948717948717946,0.4931506849315068,0.4428571428571428,0.46478873239436624,0.29824561403508776,0.35616438356164376,0.5507246376811594,0.6025641025641025,0.15384615384615385,0.47560975609756095,0.4193548387096774,0.6904761904761905,0.7530864197530864
Olmo,CB,Stocky,0.5,0.2948717948717949,0.5342465753424657,0.42857142857142855,0.647887323943662,0.4385964912280702,0.6301369863013697,0.5217391304347826,0.6538461538461537,0.5128205128205128,0.5,0.4193548387096774,0.6904761904761905,0.6172839506172839
E. Segura,CB,Normal,0.39705882352941174,0.2564102564102564,0.42465753424657526,0.35714285714285715,0.5352112676056338,0.45614035087719285,0.5342465753424657,0.5797101449275363,0.6794871794871794,0.1923076923076923,0.24390243902439024,0.30645161290322576,0.6904761904761905,0.7407407407407407
Cláudio Falcão,CDM,Lean,0.6617647058823528,0.6923076923076923,0.6438356164383561,0.6714285714285713,0.6619718309859155,0.631578947368421,0.8767123287671232,0.7681159420289856,0.7051282051282051,0.6153846153846154,0.6097560975609756,0.532258064516129,0.6547619047619047,0.6666666666666666
C. Edwards,CM,Lean,0.6176470588235294,0.6153846153846154,0.6986301369863013,0.5857142857142856,0.7464788732394367,0.5087719298245614,0.7397260273972601,0.7536231884057971,0.5384615384615384,0.7307692307692308,0.6951219512195123,0.5,0.6309523809523809,0.5802469135802468
M. Martínez,CB,Normal,0.29411764705882354,0.20512820512820512,0.3013698630136986,0.21428571428571425,0.1408450704225352,0.49122807017543857,0.1643835616438356,0.5652173913043478,0.6923076923076923,0.1923076923076923,0.35365853658536583,0.4193548387096774,0.7499999999999999,0.6790123456790123
D. Poha,"CM,CDM",Normal,0.6911764705882353,0.6666666666666667,0.6438356164383561,0.6285714285714286,0.732394366197183,0.4736842105263157,0.7671232876712328,0.6956521739130435,0.6923076923076923,0.44871794871794873,0.6341463414634146,0.5161290322580645,0.6785714285714285,0.6790123456790123
M. Moreno,"CM,LW,RW,LM",Lean,0.6911764705882353,0.7820512820512819,0.6575342465753424,0.7142857142857142,0.8873239436619718,0.5263157894736843,0.8767123287671232,0.49275362318840576,0.3846153846153846,0.7051282051282051,0.6829268292682927,0.5806451612903225,0.3571428571428571,0.5185185185185185
D. Quiñónes,"LM,CM",Lean,0.5588235294117647,0.7051282051282051,0.5205479452054794,0.5428571428571429,0.8450704225352113,0.33333333333333326,0.7671232876712328,0.7826086956521738,0.5128205128205128,0.6794871794871795,0.5975609756097561,0.5,0.488095238095238,0.3580246913580247
I. Pallas,"CB,RB",Lean,0.5441176470588236,0.10256410256410259,0.5068493150684932,0.32857142857142857,0.5774647887323944,0.4736842105263157,0.5068493150684932,0.5652173913043478,0.6282051282051282,0.2948717948717949,0.5365853658536586,0.532258064516129,0.7142857142857142,0.6666666666666666
J. Yueill,"CM,CDM",Normal,0.7058823529411764,0.6923076923076923,0.6712328767123288,0.6857142857142857,0.619718309859155,0.6491228070175439,0.6027397260273972,0.7101449275362319,0.5641025641025641,0.7307692307692308,0.6219512195121951,0.6935483870967742,0.6666666666666666,0.40740740740740744
M. Reginiussen,CM,Normal,0.6176470588235294,0.6025641025641026,0.5890410958904109,0.5857142857142856,0.7183098591549295,0.5614035087719298,0.8082191780821917,0.7536231884057971,0.641025641025641,0.7564102564102564,0.6707317073170732,0.5483870967741935,0.5238095238095237,0.6419753086419753
L. Coulibaly,"CM,CDM",Normal,0.6617647058823528,0.7051282051282051,0.6301369863013698,0.6142857142857143,0.676056338028169,0.5789473684210527,0.7671232876712328,0.7536231884057971,0.7307692307692307,0.6282051282051282,0.5975609756097561,0.467741935483871,0.7142857142857142,0.7407407407407407
A. Al Bulayhi,"CB,LB",Normal,0.3676470588235294,0.23076923076923078,0.136986301369863,0.35714285714285715,0.19718309859154926,0.4385964912280702,0.726027397260274,0.5797101449275363,0.6538461538461537,0.17948717948717946,0.2195121951219512,0.4838709677419355,0.6666666666666666,0.691358024691358
M. Power,"CDM,CM",Normal,0.6470588235294117,0.6025641025641026,0.6575342465753424,0.5714285714285714,0.5492957746478874,0.4385964912280702,0.726027397260274,0.6666666666666667,0.641025641025641,0.6794871794871795,0.6585365853658537,0.5161290322580645,0.6666666666666666,0.6419753086419753
Y. van Nieff,"CDM,CM",Normal,0.6323529411764706,0.6538461538461537,0.7123287671232876,0.5857142857142856,0.5915492957746479,0.5438596491228069,0.5890410958904109,0.6376811594202898,0.6794871794871794,0.49999999999999994,0.6707317073170732,0.435483870967742,0.6785714285714285,0.6419753086419753
Alemão,CB,Normal,0.3823529411764706,0.48717948717948717,0.28767123287671237,0.45714285714285713,0.4225352112676056,0.45614035087719285,0.4383561643835617,0.6666666666666667,0.6538461538461537,0.44871794871794873,0.3780487804878049,0.5,0.6666666666666666,0.7530864197530864
G. Hall,"CB,CDM",Lean,0.5147058823529411,0.20512820512820512,0.4383561643835616,0.39999999999999997,0.45070422535211263,0.5263157894736843,0.3150684931506849,0.536231884057971,0.7179487179487178,0.3333333333333333,0.4024390243902439,0.4193548387096774,0.6785714285714285,0.654320987654321
J. Jeggo,"CDM,CM",Lean,0.588235294117647,0.6025641025641026,0.6301369863013698,0.5857142857142856,0.704225352112676,0.3157894736842105,0.6575342465753424,0.7681159420289856,0.6794871794871794,0.6153846153846154,0.6707317073170732,0.4193548387096774,0.6904761904761905,0.654320987654321
D. Petrucci,"CDM,CM",Lean,0.7205882352941175,0.6923076923076923,0.684931506849315,0.6857142857142857,0.4225352112676056,0.38596491228070184,0.41095890410958896,0.6956521739130435,0.6282051282051282,0.5256410256410255,0.5365853658536586,0.3548387096774194,0.5833333333333333,0.6666666666666666
F. Aursnes,CM,Lean,0.6470588235294117,0.6153846153846154,0.6164383561643836,0.5999999999999999,0.7183098591549295,0.5087719298245614,0.7397260273972601,0.8405797101449275,0.6538461538461537,0.7051282051282051,0.6463414634146342,0.5161290322580645,0.6309523809523809,0.6296296296296295
A. Traustason,"CAM,CM",Normal,0.588235294117647,0.6794871794871795,0.5342465753424657,0.5999999999999999,0.7746478873239437,0.5087719298245614,0.7123287671232876,0.855072463768116,0.6794871794871794,0.7179487179487178,0.6341463414634146,0.5,0.5357142857142857,0.5308641975308641
L. MacLeod,"CM,CAM",Normal,0.6323529411764706,0.6153846153846154,0.6575342465753424,0.6428571428571428,0.5633802816901409,0.4736842105263157,0.547945205479452,0.5652173913043478,0.5512820512820512,0.7307692307692308,0.7317073170731707,0.5161290322580645,0.5952380952380951,0.6666666666666666
F. Semb Berge,CB,Normal,0.5294117647058825,0.10256410256410259,0.5616438356164384,0.42857142857142855,0.1267605633802817,0.42105263157894735,0.4931506849315069,0.46376811594202894,0.6794871794871794,0.30769230769230765,0.4390243902439025,0.4193548387096774,0.6547619047619047,0.691358024691358
Nuno Tomás,CB,Normal,0.44117647058823534,0.3333333333333333,0.23287671232876717,0.35714285714285715,0.47887323943661975,0.4035087719298245,0.4794520547945205,0.3623188405797101,0.641025641025641,0.24358974358974356,0.2195121951219512,0.4193548387096774,0.6785714285714285,0.7037037037037037
M. Araz,"CAM,CM,RM",Normal,0.6470588235294117,0.641025641025641,0.6027397260273972,0.6142857142857143,0.7605633802816902,0.6491228070175439,0.9589041095890409,0.46376811594202894,0.3717948717948717,0.7435897435897436,0.6097560975609756,0.467741935483871,0.21428571428571427,0.37037037037037035
L. Azouni,"RB,CM,CDM",Normal,0.6617647058823528,0.7051282051282051,0.6164383561643836,0.6142857142857143,0.7183098591549295,0.4736842105263157,0.6986301369863013,0.7536231884057971,0.6538461538461537,0.5641025641025641,0.6951219512195123,0.4032258064516129,0.5714285714285714,0.7160493827160493
M. Madisha,"CB,RB,CDM",Normal,0.45588235294117646,0.6282051282051282,0.6027397260273972,0.5857142857142856,0.45070422535211263,0.4385964912280702,0.6027397260273972,0.5942028985507246,0.7564102564102564,0.30769230769230765,0.3414634146341463,0.5161290322580645,0.6904761904761905,0.7901234567901234
R. Rotman,CDM,Lean,0.6764705882352942,0.6282051282051282,0.6164383561643836,0.5142857142857142,0.619718309859155,0.5263157894736843,0.6164383561643836,0.6956521739130435,0.6794871794871794,0.6153846153846154,0.5609756097560976,0.596774193548387,0.6785714285714285,0.7160493827160493
I. Conté,CB,Lean,0.45588235294117646,0.44871794871794873,0.4383561643835616,0.4142857142857142,0.49295774647887325,0.368421052631579,0.4931506849315069,0.5217391304347826,0.641025641025641,0.2692307692307692,0.47560975609756095,0.4516129032258065,0.619047619047619,0.728395061728395
F. Sbuttoni,CB,Normal,0.6029411764705883,0.28205128205128205,0.4657534246575342,0.38571428571428573,0.16901408450704225,0.5263157894736843,0.1095890410958904,0.4057971014492754,0.6923076923076923,0.1923076923076923,0.14634146341463417,0.435483870967742,0.7023809523809523,0.6296296296296295
V. Muratori,"LB,CB",Lean,0.45588235294117646,0.38461538461538464,0.5753424657534246,0.5428571428571429,0.676056338028169,0.6140350877192982,0.46575342465753417,0.7246376811594202,0.6282051282051282,0.4230769230769231,0.4390243902439025,0.467741935483871,0.7261904761904762,0.6419753086419753
C. Cortés,"CAM,CM,LM",Lean,0.6911764705882353,0.6538461538461537,0.5342465753424657,0.657142857142857,0.647887323943662,0.4035087719298245,0.5205479452054793,0.5942028985507246,0.051282051282051266,0.7820512820512819,0.6707317073170732,0.6129032258064515,0.45238095238095233,0.32098765432098764
G. Carrasco,"RB,CB",Normal,0.588235294117647,0.5897435897435896,0.547945205479452,0.5999999999999999,0.732394366197183,0.4385964912280702,0.7123287671232876,0.6956521739130435,0.7307692307692307,0.6025641025641026,0.46341463414634143,0.435483870967742,0.6071428571428571,0.6296296296296295
T. Chalobah,"CDM,CB",Normal,0.6029411764705883,0.6538461538461537,0.5205479452054794,0.5571428571428572,0.4225352112676056,0.5263157894736843,0.5205479452054793,0.5942028985507246,0.7179487179487178,0.4615384615384615,0.524390243902439,0.3709677419354839,0.6547619047619047,0.7160493827160493
M. Bjørnbak,CB,Normal,0.5147058823529411,0.4615384615384615,0.6027397260273972,0.42857142857142855,0.23943661971830987,0.4736842105263157,0.1506849315068493,0.5507246376811594,0.6923076923076923,0.21794871794871795,0.36585365853658536,0.3870967741935484,0.6666666666666666,0.6172839506172839
G. Saunders,"CDM,CM",Lean,0.6323529411764706,0.4615384615384615,0.6301369863013698,0.5714285714285714,0.5774647887323944,0.631578947368421,0.6849315068493149,0.5942028985507246,0.6923076923076923,0.5256410256410255,0.7073170731707317,0.6612903225806452,0.7023809523809523,0.5432098765432098
D. Frare,CB,Normal,0.3676470588235294,0.4102564102564103,0.36986301369863006,0.3428571428571428,0.323943661971831,0.38596491228070184,0.4246575342465753,0.5217391304347826,0.6025641025641025,0.38461538461538464,0.36585365853658536,0.3870967741935484,0.6904761904761905,0.6790123456790123
E. Zejnullahu,"CM,CDM",Lean,0.6617647058823528,0.6666666666666667,0.6301369863013698,0.5999999999999999,0.7464788732394367,0.5087719298245614,0.7945205479452053,0.5797101449275363,0.6538461538461537,0.6538461538461537,0.6707317073170732,0.435483870967742,0.6071428571428571,0.654320987654321
J. Moore-Taylor,CB,Normal,0.5588235294117647,0.4743589743589744,0.5616438356164384,0.4142857142857142,0.5492957746478874,0.33333333333333326,0.6438356164383561,0.7391304347826086,0.6025641025641025,0.28205128205128205,0.5,0.4032258064516129,0.6547619047619047,0.6666666666666666
J. Baxter,"CAM,CM,RM,ST",Normal,0.6323529411764706,0.6153846153846154,0.6301369863013698,0.6142857142857143,0.6619718309859155,0.3508771929824561,0.8082191780821917,0.33333333333333337,0.33333333333333326,0.7179487179487178,0.6951219512195123,0.5,0.29761904761904756,0.345679012345679
David Rocha,"CM,CDM",Normal,0.6323529411764706,0.6153846153846154,0.6712328767123288,0.5999999999999999,0.5633802816901409,0.4385964912280702,0.6712328767123288,0.5942028985507246,0.5641025641025641,0.6282051282051282,0.7073170731707317,0.4838709677419355,0.5833333333333333,0.6049382716049383
F. Poli,CB,Lean,0.3235294117647059,0.3461538461538461,0.26027397260273966,0.3142857142857142,0.6619718309859155,0.45614035087719285,0.5616438356164384,0.6231884057971013,0.641025641025641,0.10256410256410256,0.14634146341463417,0.5,0.6547619047619047,0.7037037037037037
Tomás Nuninho,CDM,Normal,0.6176470588235294,0.5769230769230769,0.6164383561643836,0.5428571428571429,0.4084507042253521,0.42105263157894735,0.3698630136986301,0.5797101449275363,0.6282051282051282,0.4230769230769231,0.573170731707317,0.3870967741935484,0.7142857142857142,0.654320987654321
R. Pirrello,CB,Lean,0.4705882352941177,0.48717948717948717,0.5205479452054794,0.39999999999999997,0.352112676056338,0.45614035087719285,0.41095890410958896,0.5507246376811594,0.6282051282051282,0.37179487179487175,0.3902439024390244,0.4516129032258065,0.6547619047619047,0.7160493827160493
B. Romo,CB,Stocky,0.44117647058823534,0.3461538461538461,0.34246575342465757,0.3714285714285714,0.4225352112676056,0.49122807017543857,0.3698630136986301,0.5797101449275363,0.5,0.17948717948717946,0.3780487804878049,0.25806451612903225,0.7261904761904762,0.691358024691358
S. Kiyine,"CM,RM",Lean,0.6176470588235294,0.6923076923076923,0.6438356164383561,0.657142857142857,0.7183098591549295,0.45614035087719285,0.6575342465753424,0.5797101449275363,0.6025641025641025,0.6538461538461537,0.6341463414634146,0.27419354838709675,0.5476190476190476,0.6172839506172839
O. Kabak,CB,Lean,0.39705882352941174,0.20512820512820512,0.1917808219178082,0.38571428571428573,0.5492957746478874,0.45614035087719285,0.5205479452054793,0.5072463768115942,0.6794871794871794,0.24358974358974356,0.2195121951219512,0.435483870967742,0.6547619047619047,0.691358024691358
Ha Chang Rae,CB,Normal,0.5147058823529411,0.2948717948717949,0.410958904109589,0.47142857142857136,0.3380281690140845,0.5263157894736843,0.4794520547945205,0.5797101449275363,0.6794871794871794,0.17948717948717946,0.2195121951219512,0.435483870967742,0.6309523809523809,0.6790123456790123
M. Devlin,CB,Normal,0.25000000000000006,0.23076923076923078,0.1780821917808219,0.35714285714285715,0.22535211267605637,0.29824561403508776,0.3698630136986301,0.6376811594202898,0.5769230769230769,0.17948717948717946,0.2682926829268293,0.30645161290322576,0.6666666666666666,0.7037037037037037
P. Riese,"CDM,LWB",Normal,0.5588235294117647,0.5512820512820513,0.6164383561643836,0.5142857142857142,0.6619718309859155,0.49122807017543857,0.7945205479452053,0.855072463768116,0.6282051282051282,0.48717948717948717,0.5853658536585366,0.467741935483871,0.6547619047619047,0.6666666666666666
P. McShane,CB,Normal,0.5,0.2948717948717949,0.5753424657534246,0.5142857142857142,0.3380281690140845,0.42105263157894735,0.4931506849315069,0.3623188405797101,0.641025641025641,0.3205128205128205,0.4390243902439025,0.32258064516129037,0.6547619047619047,0.6419753086419753
Miguel Flaño,CB,Normal,0.5147058823529411,0.3461538461538461,0.47945205479452047,0.47142857142857136,0.5915492957746479,0.4385964912280702,0.6301369863013697,0.6231884057971013,0.641025641025641,0.3205128205128205,0.426829268292683,0.5,0.6309523809523809,0.6049382716049383
K. Michael,"CM,CAM,CF",Lean,0.6617647058823528,0.7179487179487178,0.6164383561643836,0.6714285714285713,0.7746478873239437,0.49122807017543857,0.780821917808219,0.5797101449275363,0.4358974358974359,0.7179487179487178,0.6463414634146342,0.3709677419354839,0.488095238095238,0.4444444444444444
T. Bishop,CM,Normal,0.6764705882352942,0.6923076923076923,0.6438356164383561,0.6714285714285713,0.7605633802816902,0.45614035087719285,0.780821917808219,0.5217391304347826,0.5256410256410255,0.6666666666666667,0.6707317073170732,0.564516129032258,0.45238095238095233,0.49382716049382713
F. Rodríguez,CDM,Normal,0.5147058823529411,0.358974358974359,0.684931506849315,0.42857142857142855,0.46478873239436624,0.5614035087719298,0.4246575342465753,0.6376811594202898,0.7435897435897435,0.358974358974359,0.426829268292683,0.4516129032258065,0.6666666666666666,0.6790123456790123
Yu Rui,CB,Normal,0.39705882352941174,0.4615384615384615,0.42465753424657526,0.4142857142857142,0.08450704225352113,0.5087719298245614,0.4520547945205479,0.5942028985507246,0.6794871794871794,0.17948717948717946,0.24390243902439024,0.3870967741935484,0.7023809523809523,0.654320987654321
S. Tarashaj,"CAM,CM",Normal,0.6029411764705883,0.6538461538461537,0.42465753424657526,0.5999999999999999,0.732394366197183,0.42105263157894735,0.8082191780821917,0.4492753623188406,0.08974358974358973,0.7948717948717949,0.6585365853658537,0.467741935483871,0.23809523809523805,0.1111111111111111
H. Mizumoto,CB,Normal,0.411764705882353,0.28205128205128205,0.3835616438356164,0.35714285714285715,0.647887323943662,0.5263157894736843,0.5342465753424657,0.34782608695652173,0.6923076923076923,0.20512820512820512,0.4390243902439025,0.435483870967742,0.6904761904761905,0.6419753086419753
S. Vasiliadis,"CM,CDM,CAM,ST",Normal,0.6323529411764706,0.6666666666666667,0.6301369863013698,0.5999999999999999,0.7605633802816902,0.5438596491228069,0.7671232876712328,0.6956521739130435,0.5256410256410255,0.7307692307692308,0.6585365853658537,0.5,0.5357142857142857,0.5679012345679012
N. Dams,"CB,CDM",Normal,0.4852941176470588,0.38461538461538464,0.4657534246575342,0.4142857142857142,0.5915492957746479,0.49122807017543857,0.547945205479452,0.5797101449275363,0.7179487179487178,0.21794871794871795,0.32926829268292684,0.4193548387096774,0.619047619047619,0.691358024691358
R. Preißinger,"CDM,LM,CAM,CM",Normal,0.6029411764705883,0.5897435897435896,0.6027397260273972,0.5714285714285714,0.5915492957746479,0.4736842105263157,0.5753424657534245,0.8405797101449275,0.7179487179487178,0.44871794871794873,0.573170731707317,0.4838709677419355,0.5595238095238094,0.6419753086419753
L. Gutiérrez,CB,Normal,0.11764705882352944,0.358974358974359,0.2054794520547945,0.3142857142857142,0.6338028169014085,0.5614035087719298,0.5342465753424657,0.7246376811594202,0.6153846153846153,0.48717948717948717,0.4024390243902439,0.33870967741935487,0.738095238095238,0.728395061728395
S. Knežević,"CB,CDM",Normal,0.5,0.37179487179487175,0.5068493150684932,0.32857142857142857,0.4084507042253521,0.42105263157894735,0.4520547945205479,0.5942028985507246,0.6794871794871794,0.23076923076923078,0.25609756097560976,0.435483870967742,0.7023809523809523,0.691358024691358
G. Munari,CM,Normal,0.6323529411764706,0.5897435897435896,0.6164383561643836,0.5857142857142856,0.6901408450704225,0.5087719298245614,0.2328767123287671,0.5797101449275363,0.6666666666666666,0.6923076923076923,0.6585365853658537,0.6129032258064515,0.6428571428571428,0.6049382716049383
Park Dong Jin,"CB,RB",Lean,0.45588235294117646,0.3333333333333333,0.4383561643835616,0.38571428571428573,0.6056338028169014,0.5087719298245614,0.6027397260273972,0.5652173913043478,0.6666666666666666,0.30769230769230765,0.3048780487804878,0.467741935483871,0.6547619047619047,0.6419753086419753
A. Maxsø,CB,Normal,0.5294117647058825,0.20512820512820512,0.5342465753424657,0.5285714285714285,0.352112676056338,0.4385964912280702,0.6164383561643836,0.681159420289855,0.641025641025641,0.4230769230769231,0.2682926829268293,0.4516129032258065,0.619047619047619,0.6790123456790123
S. Rodríguez,"CM,CAM",Normal,0.7205882352941175,0.5641025641025641,0.7123287671232876,0.6428571428571428,0.704225352112676,0.42105263157894735,0.726027397260274,0.5652173913043478,0.5384615384615384,0.7307692307692308,0.6707317073170732,0.29032258064516125,0.38095238095238093,0.6172839506172839
J. Ruiz,"CB,LB,CDM",Lean,0.5441176470588236,0.5256410256410255,0.5205479452054794,0.5714285714285714,0.5352112676056338,0.4035087719298245,0.41095890410958896,0.5652173913043478,0.6794871794871794,0.6153846153846154,0.573170731707317,0.5161290322580645,0.6547619047619047,0.6790123456790123
Romário,"CM,CF",Normal,0.6617647058823528,0.7051282051282051,0.5616438356164384,0.6857142857142857,0.943661971830986,0.5964912280701753,0.8630136986301369,0.6521739130434783,0.41025641025641024,0.7564102564102564,0.6707317073170732,0.596774193548387,0.5119047619047619,0.345679012345679
Marco Soares,"CDM,CM",Normal,0.6176470588235294,0.6153846153846154,0.6712328767123288,0.6142857142857143,0.47887323943661975,0.49122807017543857,0.5068493150684932,0.33333333333333337,0.6282051282051282,0.44871794871794873,0.6585365853658537,0.5483870967741935,0.5357142857142857,0.691358024691358
Qin Sheng,CDM,Normal,0.5441176470588236,0.4615384615384615,0.6712328767123288,0.5285714285714285,0.5774647887323944,0.4736842105263157,0.6712328767123288,0.826086956521739,0.6666666666666666,0.4615384615384615,0.573170731707317,0.3870967741935484,0.5238095238095237,0.691358024691358
W. Dammers,CB,Normal,0.4705882352941177,0.5641025641025641,0.3835616438356164,0.5857142857142856,0.5915492957746479,0.4035087719298245,0.5753424657534245,0.5217391304347826,0.5256410256410255,0.6153846153846154,0.4512195121951219,0.27419354838709675,0.7023809523809523,0.6666666666666666
Chris Farminhão,"CB,RB",Normal,0.6029411764705883,0.44871794871794873,0.5753424657534246,0.42857142857142855,0.295774647887324,0.6140350877192982,0.2876712328767123,0.23188405797101452,0.6666666666666666,0.358974358974359,0.47560975609756095,0.4032258064516129,0.8452380952380951,0.4691358024691358
E. Akichi,"CDM,CM",Lean,0.588235294117647,0.6025641025641026,0.6575342465753424,0.5428571428571429,0.676056338028169,0.5087719298245614,0.6438356164383561,0.7826086956521738,0.7051282051282051,0.6025641025641026,0.6219512195121951,0.467741935483871,0.6785714285714285,0.6419753086419753
Y. Ramadani,"CDM,CM",Normal,0.6323529411764706,0.5769230769230769,0.6301369863013698,0.5571428571428572,0.5915492957746479,0.33333333333333326,0.5616438356164384,0.7681159420289856,0.6923076923076923,0.6666666666666667,0.6585365853658537,0.532258064516129,0.6785714285714285,0.6666666666666666
G. O'Neil,"CDM,CM",Lean,0.6764705882352942,0.6282051282051282,0.6575342465753424,0.6428571428571428,0.5492957746478874,0.5438596491228069,0.7671232876712328,0.26086956521739124,0.6538461538461537,0.6025641025641026,0.7073170731707317,0.5483870967741935,0.6309523809523809,0.654320987654321
E. Zavaleta,CB,Normal,0.6176470588235294,0.49999999999999994,0.5753424657534246,0.5142857142857142,0.3098591549295775,0.4385964912280702,0.547945205479452,0.6666666666666667,0.6282051282051282,0.5512820512820513,0.524390243902439,0.467741935483871,0.6428571428571428,0.654320987654321
C. Robertson,CB,Lean,0.4705882352941177,0.5256410256410255,0.3972602739726028,0.4857142857142857,0.5352112676056338,0.4736842105263157,0.5753424657534245,0.6521739130434783,0.6923076923076923,0.49999999999999994,0.4390243902439025,0.4516129032258065,0.6666666666666666,0.654320987654321
Xisco Campos,"CB,RB",Normal,0.5588235294117647,0.23076923076923078,0.452054794520548,0.47142857142857136,0.647887323943662,0.5438596491228069,0.5616438356164384,0.4492753623188406,0.7179487179487178,0.24358974358974356,0.36585365853658536,0.435483870967742,0.5,0.691358024691358
L. Kelly,"LB,CB",Lean,0.5735294117647058,0.641025641025641,0.36986301369863006,0.5999999999999999,0.6338028169014085,0.42105263157894735,0.6575342465753424,0.6231884057971013,0.6282051282051282,0.49999999999999994,0.35365853658536583,0.532258064516129,0.6547619047619047,0.691358024691358
L. Domínguez,CB,Normal,0.5588235294117647,0.49999999999999994,0.5616438356164384,0.39999999999999997,0.47887323943661975,0.45614035087719285,0.4246575342465753,0.4057971014492754,0.6923076923076923,0.16666666666666669,0.2195121951219512,0.4838709677419355,0.6785714285714285,0.654320987654321
T. Geyer,"CB,RB,LB,CDM",Lean,0.5735294117647058,0.21794871794871795,0.5753424657534246,0.47142857142857136,0.5915492957746479,0.4385964912280702,0.6438356164383561,0.6521739130434783,0.6666666666666666,0.3205128205128205,0.28048780487804875,0.4193548387096774,0.619047619047619,0.6666666666666666
C. Gartner,"CM,CDM",Normal,0.6617647058823528,0.6538461538461537,0.6438356164383561,0.657142857142857,0.7183098591549295,0.5087719298245614,0.726027397260274,0.5217391304347826,0.6153846153846153,0.5512820512820513,0.6707317073170732,0.4516129032258065,0.619047619047619,0.6790123456790123
R. Vera,CB,Normal,0.5,0.2948717948717949,0.5205479452054794,0.4428571428571428,0.16901408450704225,0.3157894736842105,0.4520547945205479,0.46376811594202894,0.6538461538461537,0.2564102564102564,0.17073170731707316,0.25806451612903225,0.6666666666666666,0.654320987654321
K. Gjasula,CDM,Normal,0.6911764705882353,0.38461538461538464,0.4657534246575342,0.5142857142857142,0.3661971830985915,0.49122807017543857,0.2602739726027397,0.7246376811594202,0.6153846153846153,0.4743589743589744,0.6707317073170732,0.564516129032258,0.5952380952380951,0.654320987654321
T. Pochettino,"CM,LM,CDM",Lean,0.6176470588235294,0.7051282051282051,0.6712328767123288,0.6142857142857143,0.5633802816901409,0.4385964912280702,0.6027397260273972,0.681159420289855,0.47435897435897434,0.6025641025641026,0.8048780487804879,0.3709677419354839,0.41666666666666663,0.5679012345679012
L. Boeder,"RB,CB",Normal,0.5735294117647058,0.4102564102564103,0.47945205479452047,0.5428571428571429,0.5211267605633803,0.5614035087719298,0.5753424657534245,0.5652173913043478,0.6794871794871794,0.34615384615384615,0.4024390243902439,0.4838709677419355,0.6785714285714285,0.7037037037037037
M. Nalepa,CB,Normal,0.44117647058823534,0.6282051282051282,0.6164383561643836,0.5142857142857142,0.21126760563380287,0.5263157894736843,0.24657534246575336,0.5942028985507246,0.6538461538461537,0.43589743589743585,0.17073170731707316,0.4838709677419355,0.6309523809523809,0.654320987654321
A. Al Hafith,CB,Lean,0.5147058823529411,0.20512820512820512,0.5616438356164384,0.3428571428571428,0.5774647887323944,0.4385964912280702,0.2876712328767123,0.7101449275362319,0.6538461538461537,0.24358974358974356,0.36585365853658536,0.3548387096774194,0.6666666666666666,0.6419753086419753
S. Gnaka,"LB,CB",Lean,0.5735294117647058,0.641025641025641,0.6438356164383561,0.5857142857142856,0.7887323943661972,0.368421052631579,0.6575342465753424,0.6231884057971013,0.6025641025641025,0.6025641025641026,0.6585365853658537,0.532258064516129,0.6785714285714285,0.6790123456790123
S. Ruprecht,CB,Stocky,0.2794117647058824,0.4102564102564103,0.452054794520548,0.4428571428571428,0.2535211267605634,0.45614035087719285,0.1506849315068493,0.34782608695652173,0.6282051282051282,0.5256410256410255,0.47560975609756095,0.5161290322580645,0.6428571428571428,0.6666666666666666
Juande,"CDM,CM",Lean,0.6176470588235294,0.5384615384615385,0.6027397260273972,0.5285714285714285,0.5915492957746479,0.38596491228070184,0.3835616438356165,0.6666666666666667,0.6794871794871794,0.6282051282051282,0.6341463414634146,0.4032258064516129,0.6428571428571428,0.6666666666666666
G. Miura,CB,Normal,0.5,0.24358974358974356,0.4383561643835616,0.3142857142857142,0.3802816901408451,0.42105263157894735,0.5890410958904109,0.6231884057971013,0.6538461538461537,0.37179487179487175,0.13414634146341464,0.32258064516129037,0.6666666666666666,0.728395061728395
